X : 1 if unit j processes task i starting at time t
    Size=1995, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :     1 :     1 : False : False : Binary
           ('R1', 'Mix', 44) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 45) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 46) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 47) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 48) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 49) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 50) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 51) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 52) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 53) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 54) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 55) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Mix', 56) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 0) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 1) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 2) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 3) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 4) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 5) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 6) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 7) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 8) :     0 :                  0 :     0 : False : False : NonNegativeReals
           ('R1', 'Pack', 9) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 10) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 11) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 12) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 13) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 14) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 15) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 16) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 17) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 18) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 19) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 20) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 21) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 22) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 23) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 24) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 25) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 26) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 27) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 28) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 29) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 30) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 31) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 32) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 33) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 34) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 35) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 36) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 37) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 38) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 39) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 40) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 41) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 42) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 43) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 44) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 45) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 46) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 47) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 48) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 49) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 50) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 51) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 52) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 53) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 54) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 55) :     0 :                  0 :     0 : False : False : NonNegativeReals
          ('R1', 'Pack', 56) :     0 :                  0 :     0 : False : False : NonNegativeReals
        ('R1', 'R_large', 0) :     0 :                1.5 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 1) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 2) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 3) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 4) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 5) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 6) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 7) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 8) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_large', 9) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 10) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 11) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 12) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 13) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 14) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 15) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 16) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 17) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 18) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 19) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 20) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 21) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 22) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 23) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 24) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 25) :     0 :                1.5 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 26) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 27) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 28) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 29) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 30) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 31) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 32) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 33) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 34) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 35) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 36) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 37) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 38) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 39) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 40) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 41) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 42) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 43) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 44) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 45) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 46) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 47) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 48) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 49) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 50) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 51) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 52) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 53) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 54) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 55) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
       ('R1', 'R_large', 56) :     0 :                0.0 :   1.5 : False : False : NonNegativeReals
        ('R1', 'R_small', 0) :     0 :                1.0 :     1 : False : False : NonNegativeReals
        ('R1', 'R_small', 1) :     0 :                0.0 :     1 : False : False : NonNegativeReals
        ('R1', 'R_small', 2) :     0 :                0.0 :     1 : False : False : NonNegativeReals
